product_asset_id,product_image_url,product_description
I_89bbaaca065e,https://static.zara.net/assets/public/0d99/71e5/37ea473aaf9c/036dcb3dc423/01228103111-e1/01228103111-e1.jpg?ts=1768486919103,BRA
I_0ac104f3b591,https://static.zara.net/assets/public/43eb/615e/d9364b12a864/91cfa18fd71d/03183400445-e1/03183400445-e1.jpg?ts=1768489352424,SHIRT
I_2ffbc0c64d7c,https://static.zara.net/assets/public/9720/a0b6/779442b982fd/3ec0c9a6a52b/20210376999-e1/20210376999-e1.jpg?ts=1763732075708,EAU DE PARFUM
I_537929310188,https://static.zara.net/assets/public/52ef/ef36/78ff4747ac4c/098271cc6001/03666054700-e1/03666054700-e1.jpg?ts=1769690978147,SHIRT
I_9bce0b841c18,https://static.zara.net/assets/public/679a/4c4b/5e944aa99b0f/f222bfd3f1d2/05059590625-e1/05059590625-e1.jpg?ts=1766143605199,BABY BONNET
I_a038141f507e,https://static.zara.net/assets/public/3655/46db/8af6450e8955/4c7d6690a053/00761491800-e1/00761491800-e1.jpg?ts=1767604137019,BERMUDA
I_792878bf88bc,https://static.zara.net/assets/public/e1a2/61ad/af39441aa778/68df620a09ef/06224289712-e1/06224289712-e1.jpg?ts=1765353599849,T-SHIRT
I_2cecdbbb2e82,https://static.zara.net/assets/public/a63a/510f/94d846bf864e/4709f2d3c7db/04302625982-e1/04302625982-e1.jpg?ts=1768401850073,SHIRT
I_7c7f89052c1f,https://static.zara.net/assets/public/075a/191e/346b4bec9ae6/2f783dbfe229/00653629712-e1/00653629712-e1.jpg?ts=1768291202080,ACCESSORIES
I_d2295192e045,https://static.zara.net/assets/public/6fb7/28c2/438c4171baa2/a88943ee5375/05755716712-e1/05755716712-e1.jpg?ts=1763483995849,SWEATER
I_6091ecd3629d,https://static.zara.net/assets/public/3776/0f17/3fb145c38cb2/e8612b031011/05987718620-e1/05987718620-e1.jpg?ts=1763484003853,SWEATER
I_cf3df3770685,https://static.zara.net/assets/public/81c7/a52c/448d4a4fabd8/a09520d74e1e/09598490712-e1/09598490712-e1.jpg?ts=1765538461699,SWEATER
I_b6160e1ac1f3,https://static.zara.net/assets/public/ad3f/a83a/1a164729b566/dd10eac262c0/05992514746-e1/05992514746-e1.jpg?ts=1769505820151,BABY JACKET/COAT
I_e06878423dd5,https://static.zara.net/assets/public/b46f/d8bc/e8124ddfa523/1adab4c6a9ce/06318356700-e1/06318356700-e1.jpg?ts=1768217672438,WIND-JACKET
I_392af64af0cb,https://static.zara.net/assets/public/5646/4327/24704083b350/c9f56c61651c/12903619022-e1/12903619022-e1.jpg?ts=1769675758623,HEELED BOOT
I_355bf73cc8a2,https://static.zara.net/assets/public/4a36/a9df/975847e6a86a/8d9c6b236472/00518043075-e1/00518043075-e1.jpg?ts=1770912342898,TRENCH RAINCOAT
I_b4763f20f9bb,https://static.zara.net/assets/public/7843/cbb5/f5864e7bb64c/9f6c0e0a8784/03920022605-e1/03920022605-e1.jpg?ts=1770138668387,SHAWL/FOULARD
I_fa7044a2fd6e,https://static.zara.net/assets/public/9fab/de81/ca0c4f6ebf8c/8e78e6608150/07484872800-e1/07484872800-e1.jpg?ts=1738682321535,OVERSHIRT
I_e932363bac87,https://static.zara.net/assets/public/399f/1771/ace54b9a890f/960a193f8222/01054310800-e1/01054310800-e1.jpg?ts=1759935996705,SOCKS
I_38ca10a0c7b4,https://static.zara.net/assets/public/16db/63d2/19d6443994af/e99aca0e21e9/04938105730-e1/04938105730-e1.jpg?ts=1758212678077,TOPS AND OTHERS
I_0839964e2e4f,https://static.zara.net/assets/public/d9a0/7780/de2a46c0a529/99965a913761/04547748620-e1/04547748620-e1.jpg?ts=1752586630046,SOCKS
I_93a31d0a96a3,https://static.zara.net/assets/public/6d75/14b6/df65441f9c62/e44feff4dd65/05536330912-e1/05536330912-e1.jpg?ts=1763028477501,SWEATER
I_4ea7592a1c22,https://static.zara.net/assets/public/6ff7/3b43/53fa4522a932/8d9799a047dd/09621911800-e1/09621911800-e1.jpg?ts=1754637569844,BERMUDA
I_1b46f3d5a675,https://static.zara.net/assets/public/19e1/3b40/bb9e44b6a519/e84b0440daff/04284300800-e1/04284300800-e1.jpg?ts=1760081327050,GLOVES
I_f5cc6d06d1bd,https://static.zara.net/assets/public/0e7a/4d93/1d51413b98a5/7965de5752b6/04441553712-e1/04441553712-e1.jpg?ts=1747037027874,BABY BERMUDAS
I_020abd7a7679,https://static.zara.net/assets/public/1e41/7a5b/d7ba4bea8a26/36194b2702a3/01165177071-e1/01165177071-e1.jpg?ts=1754561694336,DRESS
I_2cd1f2f93282,https://static.zara.net/assets/public/95a4/0276/25344dbaa380/718c12d2b171/05862361028-e1/05862361028-e1.jpg?ts=1756718293573,TROUSERS
I_a736c9d99119,https://static.zara.net/assets/public/529b/2634/08714e2da1e9/7d470a3edbc2/08301213681-e1/08301213681-e1.jpg?ts=1752763119440,SHIRT
I_2309be3769ef,https://static.zara.net/assets/public/b73a/754b/000240a28504/66913aedc2e4/13545710800-e1/13545710800-e1.jpg?ts=1769007182063,FLAT SHOES
I_af469d28cd81,https://static.zara.net/assets/public/d354/2b7d/1e2448e4af34/173c40a38726/01081214620-e1/01081214620-e1.jpg?ts=1768488141384,BABY SHIRT
I_1b14c79ad6dd,https://static.zara.net/assets/public/768f/5bba/69294ff09b1b/3d5f9c170873/11591630002-e1/11591630002-e1.jpg?ts=1756712357641,HAND BAG-RUCKSACK
I_4e080c53cb46,https://static.zara.net/assets/public/c885/d0ca/de2f4ddd8c3d/1696ba38eafb/04387400711-e1/04387400711-e1.jpg?ts=1768834369476,T-SHIRT
I_0fc977d5452b,https://static.zara.net/assets/public/cfb6/cedf/edd747ac8b2f/0f3bd50bccfb/20210348999-e1/20210348999-e1.jpg?ts=1757602268828,EAU DE PARFUM
I_03ea6baa9b1b,https://static.zara.net/assets/public/b44d/cf27/767345a4bd41/3b55d3ec31c4/20210086999-e1/20210086999-e1.jpg?ts=1758551701750,EAU DE PARFUM
I_81364266be5c,https://static.zara.net/assets/public/8ffd/e848/e4454409808a/8f3ff7e44be2/12006610116-e1/12006610116-e1.jpg?ts=1757949011794,HEELED BOOT
I_7c87bd5a2263,https://static.zara.net/assets/public/33ee/2d95/37ec4b1cbb1a/aebaaa50482a/11170630050-e1/11170630050-e1.jpg?ts=1761755306404,HAND BAG-RUCKSACK
I_37169cf47e7f,https://static.zara.net/assets/public/621e/42a6/47e94029bfef/07d763e07014/16127710709-e1/16127710709-e1.jpg?ts=1768233551380,HAND BAG-RUCKSACK
I_57e269b9f3fd,https://static.zara.net/assets/public/6f7f/dac7/4c444256bc32/d5f1d3b4dd9d/20110969999-e1/20110969999-e1.jpg?ts=1769426431748,EAU DE PARFUM
I_1cfac9ed8068,https://static.zara.net/assets/public/a14a/983f/3491454d803c/b7b2295edf2e/01716166665-e1/01716166665-e1.jpg?ts=1765816442333,BABY T-SHIRT
I_74c5fb591d65,https://static.zara.net/assets/public/bcb4/994a/132746f69d7f/584b19dae484/12430730700-e1/12430730700-e1.jpg?ts=1770907186700,TRAINERS
I_12d2a6a79961,https://static.zara.net/assets/public/78d2/6671/60404068b5e6/f26162023120/07521400832-e1/07521400832-e1.jpg?ts=1748360744157,TROUSERS
I_e44544aa22e6,https://static.zara.net/assets/public/576e/3381/f28c4f09b818/62a3c97ca35a/08445667044-e1/08445667044-e1.jpg?ts=1754044171081,OVERALL
I_8b30de5df4c4,https://static.zara.net/assets/public/4892/038b/27734b9bb8a0/31acd34a1230/06303580620-e1/06303580620-e1.jpg?ts=1758698837709,BABY TROUSERS
I_d3351859c481,https://static.zara.net/assets/public/901f/506b/8d68458394f8/8bf1875bcb29/00962351600-e1/00962351600-e1.jpg?ts=1758193461004,T-SHIRT
I_0b92f9e734d8,https://static.zara.net/assets/public/2013/78d4/20bd4ddea4f4/fc6ed16a0be0/01037553712-e1/01037553712-e1.jpg?ts=1754638362744,BABY T-SHIRT
I_ab7ef179a6f6,https://static.zara.net/assets/public/51cb/2d2f/4ac546d9b0e4/09cfbba7cc11/01165758807-e1/01165758807-e1.jpg?ts=1755789584903,T-SHIRT
I_28b5d29d4288,https://static.zara.net/assets/public/a818/7bb3/508f4d63989f/e13fa8eb7d33/06771309400-e1/06771309400-e1.jpg?ts=1763381816772,SWEATER
I_427e5e6fb24d,https://static.zara.net/assets/public/b4ae/c889/e962449d9699/f365d1521331/08680442983-e1/08680442983-e1.jpg?ts=1756977988594,SHIRT
I_38b668d93f85,https://static.zara.net/assets/public/3f92/6487/a8db49c2b655/a4e657004098/01501330600-e1/01501330600-e1.jpg?ts=1757509229673,SWEATSHIRT
I_053dae1fcca5,https://static.zara.net/assets/public/dab0/5516/7dc84afcb587/c3d424af4242/05070570505-e1/05070570505-e1.jpg?ts=1759996598768,WIND-JACKET
I_448f9b6f9888,https://static.zara.net/assets/public/3da7/1f42/6abf4cdcae22/eee42b9740c5/08574480712-e1/08574480712-e1.jpg?ts=1769587567451,TROUSERS
I_3615fdae6d74,https://static.zara.net/assets/public/51a5/c6af/d7a141b2b1fc/3bb75b3de9ed/02823400800-e1/02823400800-e1.jpg?ts=1763648645371,BELT
I_2344e0111212,https://static.zara.net/assets/public/6a98/1d14/0886416292ff/996d411df9ab/13312720800-e1/13312720800-e1.jpg?ts=1763987049056,HAND BAG-RUCKSACK
I_4178e3811583,https://static.zara.net/assets/public/8ca1/858f/dbb3402b8512/ef59b1ecd5c3/03739028700-e1/03739028700-e1.jpg?ts=1765535214821,SOCKS
I_c74351b80fdd,https://static.zara.net/assets/public/c779/eea0/42044d01b121/a1379da9870a/12611731002-e1/12611731002-e1.jpg?ts=1768921871952,SANDAL
I_458c5ed2aba0,https://static.zara.net/assets/public/d4ba/d29c/241b43fc91c4/8144b3e7f91a/12602720202-e1/12602720202-e1.jpg?ts=1765459255383,MOCCASINS
I_e1f1ef96b632,https://static.zara.net/assets/public/4151/626e/355244eb9c52/1df6c626fe7f/04547460250-e1/04547460250-e1.jpg?ts=1763648455611,SOCKS
I_2c8fb1e8eca3,https://static.zara.net/assets/public/485e/0c24/5fc94f6282ab/1c5d09918b06/04424651250-e1/04424651250-e1.jpg?ts=1770285614650,T-SHIRT
I_88fd6629b4f6,https://static.zara.net/assets/public/5467/2a5c/f84c40da85b4/4a420a42d82f/11271630002-e1/11271630002-e1.jpg?ts=1764933354990,HAND BAG-RUCKSACK
I_07b9ab9ccc11,https://static.zara.net/assets/public/8384/b8be/cf7f4b4f9463/7f43ce0ed9b8/14532730010-e1/14532730010-e1.jpg?ts=1767949823073,SHOES
I_bdfeb65db082,https://static.zara.net/assets/public/5413/205c/f57d4da09bc2/3a2a4e799614/16619730107-e1/16619730107-e1.jpg?ts=1771497363242,SANDAL
I_725f55e8a6b5,https://static.zara.net/assets/public/a2b7/8a56/ad22430d9863/6607371acad3/00722435803-e1/00722435803-e1.jpg?ts=1768821479265,T-SHIRT
I_0b80d9f3bc8c,https://static.zara.net/assets/public/ab0b/31b5/bc43458283c4/76d4bbfa6622/12060720700-e1/12060720700-e1.jpg?ts=1767099025796,ANKLE BOOT
I_f49a61777a0c,https://static.zara.net/assets/public/3f66/4a35/c83743d294f4/39b048dd4251/01437490716-e1/01437490716-e1.jpg?ts=1770637992771,SWEATSHIRT
I_5330a0cb5d3d,https://static.zara.net/assets/public/54c0/85e2/fbbb4d42982a/614c155589b6/13902721800-e1/13902721800-e1.jpg?ts=1765812490389,ACCESSORIES
I_229fddedc6fe,https://static.zara.net/assets/public/aa6b/779c/9cee4a9bb043/7f13e87b7755/06208642916-e1/06208642916-e1.jpg?ts=1766485452799,TROUSERS
I_476413cc2d3e,https://static.zara.net/assets/public/4254/8789/fc2041bb9959/32eda021f814/16469610700-e1/16469610700-e1.jpg?ts=1770217906130,HAND BAG-RUCKSACK
I_4cdac5330bf4,https://static.zara.net/assets/public/3685/c507/b3e84ded9196/2f6d27dba8aa/14706730800-e1/14706730800-e1.jpg?ts=1770367769106,BEACH SANDAL
I_a4ec4bf30afb,https://static.zara.net/assets/public/491f/0753/d10d4b7c9416/b7e80884cc35/03411500518-e1/03411500518-e1.jpg?ts=1769095201896,BABY JACKET/COAT
I_109a93e73ebb,https://static.zara.net/assets/public/69cc/90b7/c0e54e2081f5/e21a74f2376e/04813858800-e1/04813858800-e1.jpg?ts=1760457208041,T-SHIRT
I_f05230071136,https://static.zara.net/assets/public/499c/38dd/c1b942d8a67b/7205bfad5876/08614003700-e1/08614003700-e1.jpg?ts=1767083913658,BABY TROUSERS
I_aff53b8eefb9,https://static.zara.net/assets/public/1c6c/a88d/7b6843ff93c0/fd8b03b28470/12141630002-e1/12141630002-e1.jpg?ts=1760511281898,ANKLE BOOT
I_0f5a5d748267,https://static.zara.net/assets/public/2e5b/ef13/ecb84525b034/65e5efe848e2/03991321427-e1/03991321427-e1.jpg?ts=1761202417767,TROUSERS
I_8e841e93f385,https://static.zara.net/assets/public/e4e0/0624/a1b1482ca67b/4c169f8e2390/05767573712-e1/05767573712-e1.jpg?ts=1758728572586,BABY TROUSERS
I_9e5a93fe94bf,https://static.zara.net/assets/public/733a/89b2/d70f43cd9668/3f8874388c83/03739547804-e1/03739547804-e1.jpg?ts=1761723672016,GLOVES
I_145ed22917cc,https://static.zara.net/assets/public/9985/b2fc/3b5543e99887/f30902523062/01599203800-e1/01599203800-e1.jpg?ts=1760093435085,IMIT JEWELLER
I_bae3f1f55b85,https://static.zara.net/assets/public/ff46/345e/f2e445cf9c8b/86b10f366c64/02142236330-e1/02142236330-e1.jpg?ts=1759142489837,SWEATER
I_91ffe27ddc00,https://static.zara.net/assets/public/85ca/cd0a/170c47bf9e89/1ed127c0c66e/00108342104-e1/00108342104-e1.jpg?ts=1749560637886,TROUSERS
I_a5132829f3dd,https://static.zara.net/assets/public/8cbf/84c9/28934aaab287/3b1b75f658bd/01716522250-e1/01716522250-e1.jpg?ts=1758720909918,BABY T-SHIRT
I_0036053c6a0d,https://static.zara.net/assets/public/14f1/81d1/b1f54b0b957f/c3289f09fc45/08946839612-e1/08946839612-e1.jpg?ts=1759155483246,SHIRT
I_4e8889e7970d,https://static.zara.net/assets/public/2f5c/3aae/08f742bc8872/bbeea543a4c4/00526345519-e1/00526345519-e1.jpg?ts=1759134648640,T-SHIRT
I_405abc9be923,https://static.zara.net/assets/public/cc6d/f6db/5eae44649211/4bf5db96d874/02335321800-e1/02335321800-e1.jpg?ts=1761128510155,BABY T-SHIRT
I_3eff33f399cd,https://static.zara.net/assets/public/8a97/a596/6b67476a85dc/16661458cea6/06722130711-e1/06722130711-e1.jpg?ts=1762358308714,SHIRT
I_9ec51cb7edc7,https://static.zara.net/assets/public/d6f7/1908/c80b423bbb46/db9629b09ee9/09598353812-200-e1/09598353812-200-e1.jpg?ts=1761036760906,SWEATER
I_1edf42feb3e4,https://static.zara.net/assets/public/e9d2/ffe2/f51849078913/68aeae5f9837/07099400712-e1/07099400712-e1.jpg?ts=1765360443419,BABY BONNET
I_bfc3788e9d63,https://static.zara.net/assets/public/8639/8d65/df924bdbaccb/09a347f5e8d8/12520710700-e1/12520710700-e1.jpg?ts=1768833684971,FLAT SHOES
I_dbe04b2c0156,https://static.zara.net/assets/public/84df/211e/7ebb4d488455/64f954611bc6/06224670500-e1/06224670500-e1.jpg?ts=1765363542590,T-SHIRT
I_a997619ea88a,https://static.zara.net/assets/public/bed0/6938/cdc54a07a640/066d8a8db796/05862051406-e1/05862051406-e1.jpg?ts=1769782503264,TROUSERS
I_8d15abd16dd9,https://static.zara.net/assets/public/b50e/91de/051b49e6837d/c1a05785cd84/16523730001-e1/16523730001-e1.jpg?ts=1764175104636,SHOES
I_e17e495186d2,https://static.zara.net/assets/public/f48e/fd7e/369b4f4092f5/52eeecb7ef6b/12310710800-e1/12310710800-e1.jpg?ts=1770653979345,SANDAL
I_c327412523ad,https://static.zara.net/assets/public/23f4/06ec/3b0b4189bd9b/3b3dba398f64/04302614427-e1/04302614427-e1.jpg?ts=1768920132789,TROUSERS
I_092b5521fe84,https://static.zara.net/assets/public/6329/6cc6/b2e1415c86e3/8a0f55f94d9a/08054308620-000-e1/08054308620-000-e1.jpg?ts=1769094669958,T-SHIRT
I_1cba1b110e2a,https://static.zara.net/assets/public/9c9e/7ef4/6b2f455b9655/ab7bba59d711/00304426800-e1/00304426800-e1.jpg?ts=1766495310371,SWEATER
I_e5ce04c87cfe,https://static.zara.net/assets/public/92dc/3f16/df944e06b3b5/03974bfc7a9f/00699210443-e1/00699210443-e1.jpg?ts=1768227033816,TROUSERS
I_78b69a119e66,https://static.zara.net/assets/public/883c/97e4/f48747439d23/3da69a6a831d/11357610600-e1/11357610600-e1.jpg?ts=1769775279535,SANDAL
I_595d27f7f2da,https://static.zara.net/assets/public/561b/df82/16384c5fb1ed/2e85df5e32f6/08372074700-e1/08372074700-e1.jpg?ts=1746183821395,SHIRT
I_30c75833d965,https://static.zara.net/assets/public/a17a/ff03/58744811a79b/4c32f795b005/05039133031-e1/05039133031-e1.jpg?ts=1744723954851,DRESS
I_1c7244bdbb42,https://static.zara.net/assets/public/f56e/76bc/cfb64d0c984c/6eaebedae4c4/03067383118-e1/03067383118-e1.jpg?ts=1743078424174,DRESS
I_a2e250d20cc7,https://static.zara.net/assets/public/333a/f51b/2b8042f5bd1c/471230d24faa/00962648620-e1/00962648620-e1.jpg?ts=1733329289993&w=00962648620-e1,SWIMSUIT
I_e7cd53eeba5a,https://static.zara.net/assets/public/1923/e0cc/07844659af54/06be5a6386c1/03666081756-e1/03666081756-e1.jpg?ts=1744725448136,TROUSERS
I_c961315b5b56,https://static.zara.net/assets/public/35c0/bd24/489742359f56/9432ec24a3b3/04161500422-200-e1/04161500422-200-e1.jpg?ts=1748963443527,T-SHIRT
I_e7bbfcfc3f91,https://static.zara.net/assets/public/e9c5/0c5a/1b2f42a68f50/0cb3c66c4d23/03991470710-e1/03991470710-e1.jpg?ts=1726999333702,BERMUDA
I_90af1e0c8452,https://static.zara.net/assets/public/aa62/c8d6/5ad146c7a3b4/04ff5af0c3d0/02496747746-e1/02496747746-e1.jpg?ts=1727008146582&w=4000,SOCKS
I_4dc5e83c0138,https://static.zara.net/assets/public/35bd/d84e/7d4645fbba3a/37f84c3a9d4c/06045042443-e1/06045042443-e1.jpg?ts=1726995642650&w=4000,SKIRT
I_0e4ccab73185,https://static.zara.net/assets/public/efbd/8208/719743e89b85/dd3aa772a4c3/00794612700-e1/00794612700-e1.jpg?ts=1726999239792&w=4000,SKIRT
I_fbf96a3c5877,https://static.zara.net/assets/public/13bc/5f63/02b1488abd10/13bf2d5512a4/08351022400-e1/08351022400-e1.jpg?ts=1743095114095,TROUSERS
I_c62ca436e500,https://static.zara.net/assets/public/0ee4/8165/8d5f471d97e3/2a67592b0339/01058155427-e1/01058155427-e1.jpg?ts=1742477969461,TOPS AND OTHERS
I_56b79ecb7b0b,https://static.zara.net/assets/public/870d/f30e/106948a09d9f/c3f558adc086/05862053712-e1/05862053712-e1.jpg?ts=1741344564442,TROUSERS
I_84bda4271033,https://static.zara.net/assets/public/e7c1/adc5/b8ba461b9a7e/bc784eb5e5d2/00975868850-e1/00975868850-e1.jpg?ts=1743094122193,SHIRT
I_74ed5e2bb34d,https://static.zara.net/assets/public/c792/0e87/d1ad4653b224/1b552e958b7c/00250010443-e1/00250010443-e1.jpg?ts=1739350994417,TROUSERS
I_5d60259cb2cf,https://static.zara.net/assets/public/963c/3a6e/fd7f4b26b703/bdeeb4493e92/05070700400-e1/05070700400-e1.jpg?ts=1743149337589,BLAZER
I_d7dbe1daa34e,https://static.zara.net/assets/public/5965/f29f/47cc4a00b335/5e3700113ca6/02402615800-e1/02402615800-e1.jpg?ts=1732783682135&w=4000,TROUSERS
I_48b6447cdcc1,https://static.zara.net/assets/public/9cec/d8ff/c4e64352b059/3460f469adb6/04503151250-e1/04503151250-e1.jpg?ts=1742297125782,SHIRT
I_ad1226f28c8a,https://static.zara.net/assets/public/26e8/7364/eae24397a827/546e822120f7/06688611250-e1/06688611250-e1.jpg?ts=1724064311035&w=06688611250-e1,BERMUDA
I_af92a5afe54b,https://static.zara.net/assets/public/09af/1d58/cb3442c491e9/a7ad498732ae/08501742250-e1/08501742250-e1.jpg?ts=1727002253654&w=4000,UNDERWEAR
I_b8ff078b9c47,https://static.zara.net/assets/public/c899/8d2f/c38b41eb85b9/e3c0ba423b07/03665331400-e1/03665331400-e1.jpg?ts=1723533266260&w=03665331400-e1,T-SHIRT
I_a22817da8e8e,https://static.zara.net/assets/public/206a/10a3/e0f243c8a40d/06d92f0d8b69/01506001982-e1/01506001982-e1.jpg?ts=1727000233296&w=4000,BABY TROUSERS
I_fefec03b3412,https://static.zara.net/assets/public/ff4b/95fd/96b54b6cb088/b22b03740762/00327612526-e1/00327612526-e1.jpg?ts=1727010090111,DRESS
I_86490454cc93,https://static.zara.net/assets/public/8c23/8159/bdb14fab82d8/61b37a3f4f1a/11284630700-e1/11284630700-e1.jpg?ts=1757578232715,HAND BAG-RUCKSACK
I_f2617e5f5d28,https://static.zara.net/assets/public/d9b2/7f9b/48204bab8f02/5782a5ec55d7/06839647620-e1/06839647620-e1.jpg?ts=1759932577735,DRESS
I_13a875748a4a,https://static.zara.net/assets/public/32a8/6311/9d644b5199a8/25e2bd97099d/09066934800-e1/09066934800-e1.jpg?ts=1758271893390,DRESS
I_151826cbdff0,https://static.zara.net/assets/public/0ba2/72bf/0b4c4f438900/d0215007e65c/03920935700-e1/03920935700-e1.jpg?ts=1761055303550,HAT
I_068ace994011,https://static.zara.net/assets/public/ae37/ac1f/8c2d4f7d8de7/ffc5ed0ffe55/03046213802-e1/03046213802-e1.jpg?ts=1763381817841,TROUSERS
I_25775059c19e,https://static.zara.net/assets/public/38ca/b8a3/28bd4958864a/7ab03480ca2c/12552510111-e1/12552510111-e1.jpg?ts=1745580360236,FLAT SHOES
I_bbf5a3b41075,https://static.zara.net/assets/public/3ff0/3a03/3c4c40f58f90/bb01df5a9a58/06208625250-e1/06208625250-e1.jpg?ts=1761234751157,T-SHIRT
I_c0b9e31bd505,https://static.zara.net/assets/public/b3de/faab/5dcd4d8bb505/c644ee62c91e/00208703183-e1/00208703183-e1.jpg?ts=1762777845456,WIND-JACKET
I_f692fc5cc8dd,https://static.zara.net/assets/public/c278/9607/1fd74142baa9/8a8648b76999/09522628507-e1/09522628507-e1.jpg?ts=1760451387145,SHIRT
I_827ec2b0d82c,https://static.zara.net/assets/public/3d60/aa0e/77b043a4a72c/dc2bbfdfc849/09589819818-000-e1/09589819818-000-e1.jpg?ts=1762172802838,SHIRT
I_75b899e2c4f3,https://static.zara.net/assets/public/9864/4307/f0874cc0b26c/f2ad67f1fe44/07223021407-e1/07223021407-e1.jpg?ts=1740672444755,TROUSERS
I_5fdaa1347190,https://static.zara.net/assets/public/7116/23f7/4fdf41cca80c/60f630257d77/07484697828-e1/07484697828-e1.jpg?ts=1761043380696,SHIRT
I_b710002164b6,https://static.zara.net/assets/public/6237/d75e/85bb42a4ad8d/9cd6c6bca43f/01381545712-e1/01381545712-e1.jpg?ts=1760604601266,BABY BODY
I_5ea23b8bbc83,https://static.zara.net/assets/public/7432/d4a1/c2bb4f3895dd/049ed8f6d73c/03166322500-e1/03166322500-e1.jpg?ts=1758271586314,HAT
I_58b7b6a3ffb2,https://static.zara.net/assets/public/22b0/24bd/dead4d209ac1/b1fe42cf5768/08338524737-e1/08338524737-e1.jpg?ts=1724401452756&w=08338524737-e1,BERMUDA
I_95bfec3de77e,https://static.zara.net/assets/public/46f0/ffc1/0e894e368bd9/b0abb1e7c621/01716391250-e1/01716391250-e1.jpg?ts=1724225597674&w=01716391250-e1,BABY T-SHIRT
I_2129b39c2208,https://static.zara.net/assets/public/847b/5ec1/98a44c0cb042/85079c5cda6f/05644571800-e1/05644571800-e1.jpg?ts=1724679866454&w=05644571800-e1,BABY TROUSERS
I_5fd40cf4ba26,https://static.zara.net/assets/public/3585/7645/64d240359770/dc7494bd759f/07521087800-e1/07521087800-e1.jpg?ts=1726999351051&w=4000,SHIRT
I_0aa5b9dd2ac5,https://static.zara.net/assets/public/e134/41e5/ffda4908858b/7d04f9fa40b3/03564112043-e1/03564112043-e1.jpg?ts=1745511779982,DRESS
I_55c2cbc29eb4,https://static.zara.net/assets/public/f1ac/9ccd/76754993ba9d/19c7ad77b2d1/01063416500-e1/01063416500-e1.jpg?ts=1744625944260,TROUSERS
I_5bb8e3574866,https://static.zara.net/assets/public/aa52/5a69/08b84b03a590/eaedcd9f9653/04174373055-e1/04174373055-e1.jpg?ts=1743692863040,SKIRT
I_f2d073922b8c,https://static.zara.net/assets/public/b06e/3a24/c3c64d76a969/0fb1db575eb6/07243618600-e1/07243618600-e1.jpg?ts=1746715971894,ACCESSORIES
I_99f25dfd78b2,https://static.zara.net/assets/public/967b/9153/b2744e86acba/bfca1e755443/02604615704-e1/02604615704-e1.jpg?ts=1741281514401,DRESS
I_482d8e648e58,https://static.zara.net/assets/public/c4dc/327c/bd6d4006a937/2fed7bc2caa0/03067421753-e1/03067421753-e1.jpg?ts=1744723937748,SKIRT
I_5e08b684ae5d,https://static.zara.net/assets/public/79eb/fe94/28304c698db5/2f622776c3d5/01608041700-e1/01608041700-e1.jpg?ts=1742222355899,BERMUDA
I_45c9eb8dc373,https://static.zara.net/assets/public/3e3c/9f44/5c0e45a1b732/9ee49ff3542b/05063345412-e1/05063345412-e1.jpg?ts=1744299278024,SHORTS
I_926435b18d29,https://static.zara.net/assets/public/8155/1cd6/7a7e40e3baa4/0aa02d5bd103/05598042712-e1/05598042712-e1.jpg?ts=1741882383012,SKIRT
I_8b87c5388816,https://static.zara.net/assets/public/9886/5301/35734836a896/9930a24776bc/03897102710-e1/03897102710-e1.jpg?ts=1746720306759,DRESS
I_d4ef308b8dfd,https://static.zara.net/assets/public/8fe7/4af3/d6de4485ba92/1c58cd1a2dd4/00485512712-e1/00485512712-e1.jpg?ts=1724227910342&w=00485512712-e1,BABY T-SHIRT
I_cbe6f1ee6887,https://static.zara.net/assets/public/c22d/71fb/9e8c4183b9d8/6b2b14aeae59/06061529803-e1/06061529803-e1.jpg?ts=1724227794966&w=06061529803-e1,BABY SKIRT
I_a9fcd323aaa2,https://static.zara.net/assets/public/c9d6/9009/1d254b7da043/a9d0cce97576/03152037251-e1/03152037251-e1.jpg?ts=1727009176450,SHIRT
I_2a655676defb,https://static.zara.net/assets/public/1394/cb05/81ee4b32beff/c2a0ee697562/01501502800-500-e1/01501502800-500-e1.jpg?ts=1726565699265&w=01501502800-500-e1,T-SHIRT
I_59e4cee111ec,https://static.zara.net/assets/public/2837/4466/95464c90b024/1005f2acadf6/01879704800-e1/01879704800-e1.jpg?ts=1754904306443,TROUSERS
I_6c206415b3fb,https://static.zara.net/assets/public/910f/332c/f23c4468a7ee/087f14d33609/04174329703-e1/04174329703-e1.jpg?ts=1741865671311,SKIRT
I_558ec857f274,https://static.zara.net/assets/public/16ae/2f68/d208425e8c99/3b588fcf6e0e/04174194711-e1/04174194711-e1.jpg?ts=1744292836163,TOPS AND OTHERS
I_e1492e892617,https://static.zara.net/assets/public/e40c/0226/0996415ea823/c5abf5f0e4f5/04805430805-e1/04805430805-e1.jpg?ts=1741163725640,SWEATER
I_0ae0792a8cfd,https://static.zara.net/assets/public/f082/2164/8c28431aaaf1/c82adb784e8e/03253358400-e1/03253358400-e1.jpg?ts=1742231892499,T-SHIRT
I_5fc89402a9eb,https://static.zara.net/assets/public/f79e/9aea/d95c492faeab/79e9c7f006e5/04174169250-e1/04174169250-e1.jpg?ts=1742289587099,T-SHIRT
I_f32d0cdd408e,https://static.zara.net/assets/public/a907/eea4/c2444b04aaca/26a3b07daae7/08779117802-e1/08779117802-e1.jpg?ts=1767868510424,TOPS AND OTHERS
