bundle_asset_id,product_asset_id,product_image_url,product_description,bundle_image_url
B_08703b7e3d85,I_eb689525691c,https://static.zara.net/assets/public/a07c/1f47/a1794f45bb9f/0dce81950b08/13332610087-e1/13332610087-e1.jpg?ts=1758611571730,WEDGE,https://static.zara.net/assets/public/5c34/f19e/b8a2434c9579/52346c019168/03736240250-p/03736240250-p.jpg?ts=1752500865763
B_5e2495dcd624,I_6cf2b7e93bb7,https://static.zara.net/assets/public/d0d5/ffbc/aad24b9bae98/3af7c994e5a7/04720301700-e1/04720301700-e1.jpg?ts=1758700663122,BLAZER,https://static.zara.net/assets/public/4b91/b15f/a9774d63872c/79fb41dc3763/T9850642619-p/T9850642619-p.jpg?ts=1759132360184
B_9c1ea0893419,I_e45a92a7bc46,https://static.zara.net/assets/public/2e39/8a3f/7f24467698c6/29a6d4fc6a59/06823088706-e1/06823088706-e1.jpg?ts=1761843661785,COAT,https://static.zara.net/assets/public/54d0/5994/51fc4d94a79f/e8244a25a8b2/T9583131362-p/T9583131362-p.jpg?ts=1761845005814
B_52b254327293,I_43f1a47c39e9,https://static.zara.net/assets/public/697e/5503/b3664f2f85e6/0e2e2fb62164/16592610721-e1/16592610721-e1.jpg?ts=1759742622767,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/d29e/2dee/737a465a8176/8a17000577a2/16592610721-p/16592610721-p.jpg?ts=1761223824091
B_95a4955ea55e,I_182bbdb69c51,https://static.zara.net/assets/public/31db/bda9/700d43bbb7f5/e1ec8b1f05bf/05344322403-200-e1/05344322403-200-e1.jpg?ts=1758017406662,NIGHTIE/PYJAMAS,https://static.zara.net/assets/public/8f18/010b/b8904455b629/de7a417f29a1/T9206755522-p/T9206755522-p.jpg?ts=1758012448793
B_424dd973c96f,I_5c53e50238c9,https://static.zara.net/assets/public/1ded/5638/2f0a445fa6b9/02f3a3aa30e6/12619510107-e1/12619510107-e1.jpg?ts=1758554566601,VAMP/PINKY,https://static.zara.net/assets/public/5f90/fc1c/c4ce482a96ea/ccc125b3e075/08486505630-p/08486505630-p.jpg?ts=1752594785457
B_e077562321ab,I_56b7cdb00f4b,https://static.zara.net/assets/public/465d/1979/0d074f25ae0f/4b5d02500637/06929512800-e1/06929512800-e1.jpg?ts=1755790891241,SKIRT,https://static.zara.net/assets/public/a640/966e/0af9450f8ea0/7a5eed75bf7f/08550333800-p/08550333800-p.jpg?ts=1756391753064
B_770987af55fe,I_e848745be572,https://static.zara.net/assets/public/8e99/46c5/b4254a139de8/2576f558aefd/01943301832-e1/01943301832-e1.jpg?ts=1753962438782,BERMUDA,https://static.zara.net/assets/public/3bc8/59da/065b44ff9100/8a6a56d3576b/T9042387598-p/T9042387598-p.jpg?ts=1753693206938
B_0d57a8f999f2,I_bed5ef3b2ae5,https://static.zara.net/assets/public/2e39/bcee/65de4f29bee6/32e7b33eb060/08073022800-e1/08073022800-e1.jpg?ts=1764675834584,ANORAK,https://static.zara.net/assets/public/9657/83dc/7373475ba33f/d5b16a79043e/08073034098-015-p/08073034098-015-p.jpg?ts=1767951284577
B_f3cddd25d4cf,I_04ebc8ff5cc3,https://static.zara.net/assets/public/fab9/039c/e73a4e6c97e8/ba66b6b0fcd9/09336677043-e1/09336677043-e1.jpg?ts=1764059503502,TROUSERS,https://static.zara.net/assets/public/c836/58b5/9cb6487bab0d/927a943fb6db/05536139305-p/05536139305-p.jpg?ts=1765183833466
B_530e6a1b4845,I_decbbf261965,https://static.zara.net/assets/public/abda/2739/12004a2b98c5/b2a582234194/08634375251-e1/08634375251-e1.jpg?ts=1753375352209,SKIRT,https://static.zara.net/assets/public/9a83/b5b6/928042a1bbec/82741427f381/01966244700-p/01966244700-p.jpg?ts=1753803638729
B_3e8a5e5d0836,I_fcd30ce00b8b,https://static.zara.net/assets/public/056f/5bd0/c0af455d9138/51fb33d376de/04988330712-e1/04988330712-e1.jpg?ts=1757665469585,HAT,https://static.zara.net/assets/public/71b3/9950/68dc468bb770/54a45555ec63/T9565042074-p/T9565042074-p.jpg?ts=1759152889640
B_a1c6c52b6bd9,I_f35d78ff4c72,https://static.zara.net/assets/public/22d1/7970/0d9040adbbe5/8b44ef4d6c1a/06427111712-e1/06427111712-e1.jpg?ts=1751961751681,SHORTS,https://static.zara.net/assets/public/8a0a/fd94/4ee744d8ae79/db7c587fcace/06427110712-p/06427110712-p.jpg?ts=1751360014110
B_28511795f12f,I_ca5fb92f4fa9,https://static.zara.net/assets/public/e6e7/4158/8acb462b8f92/f9f27a9343f5/02142313710-e1/02142313710-e1.jpg?ts=1753260641895,SWEATER,https://static.zara.net/assets/public/0768/aa19/5aa1462da7de/af310c64913e/T9759882055-p/T9759882055-p.jpg?ts=1753777579197
B_3733ac3325ec,I_f792fda797ad,https://static.zara.net/assets/public/2788/ecf8/854549ca8d06/e45e90592b2d/02298111800-e1/02298111800-e1.jpg?ts=1749206329870,SHIRT,https://static.zara.net/assets/public/a0e3/ee91/7c534c598ad3/8849d6c03ca8/02298211800-p/02298211800-p.jpg?ts=1749124428493
B_e4f4b644e34e,I_3fc7044aa281,https://static.zara.net/assets/public/1f88/b8b7/b3804a5abcf4/58094825e745/12276620800-e1/12276620800-e1.jpg?ts=1760973074588,SPORT SHOES,https://static.zara.net/assets/public/66ac/f5bf/26cb4f38bfe9/99d51cce7540/M9749392433-p/M9749392433-p.jpg?ts=1760952473617
B_1c8748507dcf,I_a75ffbfceebb,https://static.zara.net/assets/public/cac2/e23f/7a7c44e28c4c/c67850e6c303/03456771510-e1/03456771510-e1.jpg?ts=1760518796982,WIND-JACKET,https://static.zara.net/assets/public/9a40/f5f2/645e4a8fb813/f8e827ea95a2/03456771510-p/03456771510-p.jpg?ts=1762510988149
B_3e5d46bc817a,I_f25626caadab,https://static.zara.net/assets/public/5906/f6e3/c64240349811/4b01fd7d93bb/15026610105-e1/15026610105-e1.jpg?ts=1758016382457,RUNNING SHOES,https://static.zara.net/assets/public/c9d1/4c38/b704486bbf46/cee78b170906/04745223716-p/04745223716-p.jpg?ts=1760432430606
B_01e29d3d2caa,I_ee12b648d87a,https://static.zara.net/assets/public/fbe6/5314/179641679db2/07f550da8d09/00794390800-e1/00794390800-e1.jpg?ts=1756988290835,SWEATER,https://static.zara.net/assets/public/4536/4544/55b04c28bc8f/00956a97133a/T9013107097-p/T9013107097-p.jpg?ts=1757433341641
B_3fb2a3083ab7,I_a9446c67b512,https://static.zara.net/assets/public/c0b4/688a/90d3416db6c3/14260c5af1a7/08054309800-e1/08054309800-e1.jpg?ts=1758880502921,TROUSERS,https://static.zara.net/assets/public/bf17/ae80/20724de6827b/e6ecaa95efab/T9507276845-p/T9507276845-p.jpg?ts=1759153239445
B_9942af68e273,I_f136d1e863a1,https://static.zara.net/assets/public/2d79/3c2c/e92a443d82bc/ea018ee3db8c/05825301705-e1/05825301705-e1.jpg?ts=1755761984940,SHIRT,https://static.zara.net/assets/public/c16f/cae5/ce1248129e69/ec9f8277efd5/T9880744464-p/T9880744464-p.jpg?ts=1756118898310
B_a72de5c1c206,I_286296e9a463,https://static.zara.net/assets/public/4172/1235/2f6545efbc3c/24c7a66a4cca/13525620107-e1/13525620107-e1.jpg?ts=1760356431088,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/b42c/c8ca/b93340ba8960/98ad1d1d9795/T9344117146-p/T9344117146-p.jpg?ts=1760424564261
B_b8147d279d75,I_57100410ff7a,https://static.zara.net/assets/public/4e01/fd19/79e4495b907a/9f9f593c1f3f/13172620800-e1/13172620800-e1.jpg?ts=1755081953614,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/2e3d/2c8c/616f4cf79b0e/d0a1bb634657/T9072862099-p/T9072862099-p.jpg?ts=1760346435739
B_a4e6fbf67cb0,I_b1cb915b5cdb,https://static.zara.net/assets/public/f169/4b89/137f4087a7cc/144b779eb6dd/00495301555-e1/00495301555-e1.jpg?ts=1754311375746,SWIMSUIT,https://static.zara.net/assets/public/45e9/1ec6/4df44e9abd1b/074232ba4556/T9712104397-p/T9712104397-p.jpg?ts=1752132420550
B_552b1c6b2fed,I_8d1b389216f9,https://static.zara.net/assets/public/cdd8/4f7d/81144f5a9489/9947bfba5b80/05585390800-e1/05585390800-e1.jpg?ts=1757597619082,TROUSERS,https://static.zara.net/assets/public/f16b/0c45/4e9e4ee29c8b/337f535a29b7/05585390800-p/05585390800-p.jpg?ts=1758014828732
B_e32a6dc764dc,I_ac11220fcb62,https://static.zara.net/assets/public/cfd1/2dbf/cf574c67be3d/c9963c7f9039/01758610609-e1/01758610609-e1.jpg?ts=1755531781698,TOPS AND OTHERS,https://static.zara.net/assets/public/8c65/5ecb/524c4c099ccb/b2d5a99d680d/01758611609-p/01758611609-p.jpg?ts=1755595785890
B_4c97a12d513c,I_34dcdd8d5d91,https://static.zara.net/assets/public/f5f0/dcba/d84f4a80b7a3/93987446da9f/06399307716-e1/06399307716-e1.jpg?ts=1753350999891,BELT,https://static.zara.net/assets/public/9320/be0a/7d224e038107/c66d959103be/T9546805716-p/T9546805716-p.jpg?ts=1759325556315
B_8964ad342c41,I_e48ad3c3b932,https://static.zara.net/assets/public/b177/0d66/c16e4512b4ad/3bf4b1ffc2c4/01887383250-e1/01887383250-e1.jpg?ts=1763562933473,T-SHIRT,https://static.zara.net/assets/public/e29e/7494/a0014edaab90/7cd2f3b37a16/T9874578020-p/T9874578020-p.jpg?ts=1764580269661
B_e1c94f8dda1b,I_a0091f4c9dfe,https://static.zara.net/assets/public/2a66/6d1c/52574048a9c8/01a8d9976f74/13552620800-e1/13552620800-e1.jpg?ts=1761117646332,HAND BAG-RUCKSACK,https://static.zara.net/assets/public/2a73/88fd/74dd4165abc2/5665a85c0439/T9893924149-p/T9893924149-p.jpg?ts=1761754762127
B_e7038ad40596,I_77b042c718b6,https://static.zara.net/assets/public/e1cb/a854/522245c0baab/07f2368dac9d/09942310250-200-e1/09942310250-200-e1.jpg?ts=1751629355178,TROUSERS,https://static.zara.net/assets/public/01e5/4439/ce824452a9c8/7bffda0da0ff/T9951898239-p/T9951898239-p.jpg?ts=1756120912744
B_875ce800d7a3,I_0c5d607d14aa,https://static.zara.net/assets/public/7988/e785/d2f546d0844e/e93af1d0ef2b/05431787620-e1/05431787620-e1.jpg?ts=1759937335795,SWEATER,https://static.zara.net/assets/public/09ef/44f3/63ad4434b929/b098141f016a/T9867424958-p/T9867424958-p.jpg?ts=1765454334010
B_7a70bd0d2c59,I_3241ffe28cb5,https://static.zara.net/assets/public/765a/6b16/b7944632b688/1a0ad5e1193f/03739014700-e1/03739014700-e1.jpg?ts=1765370422890,HAT,https://static.zara.net/assets/public/1e19/2943/1be24e819439/d0de30ac02bc/03739013700-p/03739013700-p.jpg?ts=1765297272729
B_f5bed77f9a12,I_ac2014e91e9c,https://static.zara.net/assets/public/4c5f/e1f5/edd948a8877f/e9ce9724a918/12694520800-e1/12694520800-e1.jpg?ts=1752822807338,MOCCASINS,https://static.zara.net/assets/public/ed4a/d779/07474de39b1e/a87dfb7f35fb/04721530401-200-p/04721530401-200-p.jpg?ts=1754918977214
B_9d3004cfa88f,I_8274add439b7,https://static.zara.net/assets/public/c07e/46de/08c848a68a4e/9ab538723bea/05679409725-e1/05679409725-e1.jpg?ts=1762444094099,SHIRT,https://static.zara.net/assets/public/cc96/7b74/77ef4f938df1/3170b36256f4/T9146329445-p/T9146329445-p.jpg?ts=1763049834571
B_a328438dbd55,I_cf66711bbcf7,https://static.zara.net/assets/public/74f5/bcf0/793b4b4b813a/1ce588c965f8/05479420700-e1/05479420700-e1.jpg?ts=1757056462632,WIND-JACKET,https://static.zara.net/assets/public/cfe0/a0cc/7a8a4c51b4a8/ac56ecc5de53/T9673466742-p/T9673466742-p.jpg?ts=1757431538059
B_ab8014460345,I_4ce08f65e94f,https://static.zara.net/assets/public/4874/0128/168f47da9252/88e6fef93bca/04736356808-e1/04736356808-e1.jpg?ts=1759390254720,IMIT JEWELLER,https://static.zara.net/assets/public/485d/9a0b/fd744f71a2e3/3bae92f223c0/03811254422-p/03811254422-p.jpg?ts=1759928679905
B_07c85ab3d3d9,I_7326621ed9b5,https://static.zara.net/assets/public/6a82/2d6d/e3da435d919b/8bb611920fcb/05854722500-e1/05854722500-e1.jpg?ts=1759735413638,WAISTCOAT,https://static.zara.net/assets/public/1261/a4d8/1a644902abc3/1946835f864e/01639732707-p/01639732707-p.jpg?ts=1759918779580
B_16dcc49502b9,I_bab8b92ece88,https://static.zara.net/assets/public/aa1a/72b8/81e947109a62/f2e18495d16e/01437302717-e1/01437302717-e1.jpg?ts=1756123108190,SHIRT,https://static.zara.net/assets/public/3c90/8e1e/9b214a73b79b/1072ae724ce4/T9833281306-p/T9833281306-p.jpg?ts=1752152058340
B_d496b4ea7dd3,I_802d77b042dd,https://static.zara.net/assets/public/b284/a6ba/eb8e4422910f/67f78710495f/02823309700-e1/02823309700-e1.jpg?ts=1754987415688,BELT,https://static.zara.net/assets/public/3fc1/e136/aaff4a2eab31/9be2906bbe77/T9985955146-p/T9985955146-p.jpg?ts=1759336710062
B_4b9b5eaa5785,I_2e8da11d43fc,https://static.zara.net/assets/public/03a7/db5b/2f91477c9b6c/4d53bf8a9bcc/04988403700-e1/04988403700-e1.jpg?ts=1754296490030,HAT,https://static.zara.net/assets/public/20cf/f7d2/3d6e45fc88c3/6d2ded698e65/T9905435356-p/T9905435356-p.jpg?ts=1759226078387
B_3bdcf12ddec3,I_811a5ca34d53,https://static.zara.net/assets/public/4b5c/4f26/e1ba427da0f5/ff26feb95bc8/03920008700-e1/03920008700-e1.jpg?ts=1763985268911,HAT,https://static.zara.net/assets/public/5018/494f/cb144f25932a/787701de97f0/03920008700-p/03920008700-p.jpg?ts=1764001695114
B_6012abdc106b,I_27b81d8eba30,https://static.zara.net/assets/public/d7b0/a66d/f3b143f48ab5/49aab414d2ef/00155900600-e1/00155900600-e1.jpg?ts=1758531596978,WIND-JACKET,https://static.zara.net/assets/public/c1ad/e762/921445e7bf5c/cffdf44f6d32/T9258197166-p/T9258197166-p.jpg?ts=1758802910481
B_ae518c28a92a,I_59793458efc9,https://static.zara.net/assets/public/4c26/fd8d/18314a9189c9/eab6c5a9e3d1/01599210710-e1/01599210710-e1.jpg?ts=1756992673533,ACCESSORIES,https://static.zara.net/assets/public/7a4c/0a93/1716463b862c/81ff36d8288a/16365610624-p/16365610624-p.jpg?ts=1757585040682
B_ff319311d1f3,I_c3a71a8a7d43,https://static.zara.net/assets/public/1c8d/4265/b41a47e79b44/8b7e6d47d683/00794143445-e1/00794143445-e1.jpg?ts=1765970381091,SHIRT,https://static.zara.net/assets/public/ea0a/21c4/6ade4d5a9942/910120b2ca54/T9969338586-p/T9969338586-p.jpg?ts=1752132146876
B_b195ec834bbd,I_80f340278d3f,https://static.zara.net/assets/public/f15c/7bdb/64e44737b844/655674c4c02b/00506305629-e1/00506305629-e1.jpg?ts=1757582055975,SWEATER,https://static.zara.net/assets/public/6c27/ee43/53de4c14b7e9/a8b1e163e67c/T9672389229-p/T9672389229-p.jpg?ts=1758104573078
B_d496b4ea7dd3,I_531b8e9b1657,https://static.zara.net/assets/public/b3f9/3bcd/e3d3410f8f62/c78cd458717b/12082620700-e1/12082620700-e1.jpg?ts=1756803961087,ANKLE BOOT,https://static.zara.net/assets/public/3fc1/e136/aaff4a2eab31/9be2906bbe77/T9985955146-p/T9985955146-p.jpg?ts=1759336710062
B_a4adf55492c6,I_74aed4a35dcf,https://static.zara.net/assets/public/e41e/a54d/e7e548558fe6/759fecbc071e/02142186800-e1/02142186800-e1.jpg?ts=1753355923421,SKIRT,https://static.zara.net/assets/public/12a6/d3a6/802046b3abef/2bfa40c70cfc/02142187800-p/02142187800-p.jpg?ts=1753184922647
B_b3feb581e5cb,I_d7f1c0f8133f,https://static.zara.net/assets/public/af51/2daf/e6d546d8979e/3886ed03dad4/08490602700-e1/08490602700-e1.jpg?ts=1757083619058,ACCESSORIES,https://static.zara.net/assets/public/ab7a/497a/39ab416787e5/f115d233bde2/01067648676-000-p/01067648676-000-p.jpg?ts=1761232702267
B_116205a082bb,I_47b796947980,https://static.zara.net/assets/public/0327/8746/fb63496ca512/599aa1de4028/00874560712-e1/00874560712-e1.jpg?ts=1756205613386,BABY JACKET/COAT,https://static.zara.net/assets/public/7f32/556b/46a64a1196fc/c40c536212a6/04424522400200-p/04424522400200-p.jpg?ts=1758112962442
B_949812f06f21,I_fbc1fc113380,https://static.zara.net/assets/public/740d/42ad/5bc241af9083/4f68d5f52da0/01689425700-e1/01689425700-e1.jpg?ts=1759766186117,TROUSERS,https://static.zara.net/assets/public/0593/6e1d/cca046d4835f/b6eb3243ade2/01689425700-p/01689425700-p.jpg?ts=1759934187700
B_60fddb6fa5b2,I_f117ce8829f9,https://static.zara.net/assets/public/68a9/cf80/ccec4dcba178/bf41915c796e/02969241832-e1/02969241832-e1.jpg?ts=1760628584255,WIND-JACKET,https://static.zara.net/assets/public/ed8c/5fce/4f0549108e49/500ec51de339/02969241832-p/02969241832-p.jpg?ts=1761841996999
B_bc0c4783e059,I_cd752ffec31c,https://static.zara.net/assets/public/057a/4961/bca244ff9856/d365af78e1af/02823308800-e1/02823308800-e1.jpg?ts=1754296444873,BELT,https://static.zara.net/assets/public/9d2d/75f9/2cc54da7850c/2edf98d4305f/T9075623575-p/T9075623575-p.jpg?ts=1759336892050
B_c07be746e3b4,I_0933829ac3bd,https://static.zara.net/assets/public/2ab0/0133/fccd4c60b348/bb4af37dc6af/01630792400-e1/01630792400-e1.jpg?ts=1752836296332,SHIRT,https://static.zara.net/assets/public/d124/2c40/e9414ee59688/577ecdc72d8a/05536774712-p/05536774712-p.jpg?ts=1761733892228
B_56a1ac097a18,I_0ffc8cbcabd6,https://static.zara.net/assets/public/f275/c6c6/478c4c3db6b1/6894dd0b31af/03548241800-e1/03548241800-e1.jpg?ts=1758722545290,WIND-JACKET,https://static.zara.net/assets/public/fbc6/896b/1bd143c0830a/c239c63bd368/03548241800-p/03548241800-p.jpg?ts=1767789624876
B_356f9aad7c3e,I_9897c7d5134a,https://static.zara.net/assets/public/65c0/665f/52294d67873a/a38c62560bee/08043746712-e1/08043746712-e1.jpg?ts=1751535993728,WAISTCOAT,https://static.zara.net/assets/public/748a/95a0/5b444916854c/e5294e13d7fc/08043746712-p/08043746712-p.jpg?ts=1751889435346
B_a7f03b2b195c,I_af1d80c3f3e4,https://static.zara.net/assets/public/96c2/36af/8c0e43638db8/7f56efd2f053/02750320800-e1/02750320800-e1.jpg?ts=1764601592753,GLASSES,https://static.zara.net/assets/public/3c80/5051/dfef404abcfa/a03fb4f84154/T9585829540-p/T9585829540-p.jpg?ts=1764579874615
B_141d0e5a5882,I_5ebc69504899,https://static.zara.net/assets/public/60c8/35db/8f564ccda402/ae332d73208f/04388303800-e1/04388303800-e1.jpg?ts=1762863838175,TROUSERS,https://static.zara.net/assets/public/b760/c6b8/9fc44b00bcdc/d215a07943c1/04388304601-p/04388304601-p.jpg?ts=1763652885914
B_74cb01763df1,I_88a4a5fb1537,https://static.zara.net/assets/public/7eab/3f15/53a947f7ae60/4f1ced42ac25/13827610800-e1/13827610800-e1.jpg?ts=1758094657730,FLAT SHOES,https://static.zara.net/assets/public/5e20/64a4/1cc1402c807d/83e01c5af52f/02180831422-p/02180831422-p.jpg?ts=1755515819376
B_21cfc4fbd121,I_8c06bf172036,https://static.zara.net/assets/public/a2c0/19b1/7bde4e019bdc/0f62a9fd41c0/01880607807-e1/01880607807-e1.jpg?ts=1751366036812,BABY T-SHIRT,https://static.zara.net/assets/public/6ff3/80f7/73f54ac6965c/c08e41b54e60/T9010435551-p/T9010435551-p.jpg?ts=1754898100199
B_55e191875eef,I_01de1418f58d,https://static.zara.net/assets/public/b962/257d/bf2140748df3/d99767a796e0/04749776716-e1/04749776716-e1.jpg?ts=1747127635924,WAISTCOAT,https://static.zara.net/assets/public/1834/ef7b/bcb14e3eaff5/53155ba63a3a/01255455716-p/01255455716-p.jpg?ts=1747151803465
B_a13ddec96231,I_a2a31647269b,https://static.zara.net/assets/public/18e5/150c/4dbd442f8ae0/b937bdfa1cc9/05862508712-e1/05862508712-e1.jpg?ts=1753260679418,TROUSERS,https://static.zara.net/assets/public/23bf/bcec/426545c08b97/2afb204d6883/06861397710-030-p/06861397710-030-p.jpg?ts=1754492535832
B_400a9c4b97da,I_d33bbc669919,https://static.zara.net/assets/public/d7fe/7218/a6bc4dc6bcd8/45e6e4c26a27/12750620800-e1/12750620800-e1.jpg?ts=1746532522452,SANDAL,https://static.zara.net/assets/public/6307/02be/3cb4443aae25/4f6f49b6ed2a/05618038615-010-p/05618038615-010-p.jpg?ts=1749650193263
B_22785bd512e6,I_39a8329ceebd,https://static.zara.net/assets/public/b796/6bee/f8bb4bccb1a5/ed63d137b2e6/00722302250-e1/00722302250-e1.jpg?ts=1748516463110,T-SHIRT,https://static.zara.net/assets/public/7981/8899/9f51413c8250/fbe4ab1ee8b0/T9343993824-p/T9343993824-p.jpg?ts=1754296790544
B_713e05ca1a04,I_a06857ee923c,https://static.zara.net/assets/public/47f5/54a2/4e014f1fbb11/d0fa030cf4e0/24290213991-e1/24290213991-e1.jpg?ts=1762792598353,EYE MAKE UP,https://static.zara.net/assets/public/0261/0ce4/031546c6bad0/16793b5f57a5/T9776622340-p/T9776622340-p.jpg?ts=1762867381811
B_90d972eda739,I_91510c90e258,https://static.zara.net/assets/public/6497/b807/4ff64ea5a653/b82d4d86a2fe/12704710022-e1/12704710022-e1.jpg?ts=1762939206857,FLAT BOOT,https://static.zara.net/assets/public/b7d4/7062/37fd4ff5aea4/b4f932da2078/T9136587581-p/T9136587581-p.jpg?ts=1763649624122
B_b77c4a208344,I_09c52c5779dd,https://static.zara.net/assets/public/f370/90e7/48024f34b116/5cf897ed9d04/05755399803-200-e1/05755399803-200-e1.jpg?ts=1764689559209,SCARF,https://static.zara.net/assets/public/59db/fc45/868345a1ba77/8c872817da7c/06751545251-p/06751545251-p.jpg?ts=1764676959761
B_b48c5639d9ec,I_2a4b7234deb4,https://static.zara.net/assets/public/617d/4226/2c864eb8b904/d71c46658557/06611685422-e1/06611685422-e1.jpg?ts=1759748913245,BLAZER,https://static.zara.net/assets/public/9736/73fa/28a248d8b308/5fd33909bf95/T9968618947-p/T9968618947-p.jpg?ts=1761564846856
B_91cc486cdfb2,I_9afae1105d67,https://static.zara.net/assets/public/dcda/9074/28a6412882d1/ce2317e746b7/12237620107-e1/12237620107-e1.jpg?ts=1755679464331,SPORT SHOES,https://static.zara.net/assets/public/0910/a8e8/a1e84d63a7ce/82ef95141fb2/00761451700-1-p/00761451700-1-p.jpg?ts=1751627617998
B_1f7510651d26,I_5b030746e473,https://static.zara.net/assets/public/752f/c4b6/891a46b48f45/4a934a8f8f5a/06170300250-e1/06170300250-e1.jpg?ts=1763027679302,ACCESSORIES,https://static.zara.net/assets/public/7855/9500/92af4adb97b0/9609660a51c9/05868304716-p/05868304716-p.jpg?ts=1763652945825
B_b4bc9142f9d3,I_157468c5d876,https://static.zara.net/assets/public/13fc/2231/190c424797e1/3f75de7e79d8/12478720800-e1/12478720800-e1.jpg?ts=1764001021281,SHOES,https://static.zara.net/assets/public/517e/effd/21ab4651a0ee/ed732388f8d4/T9701379512-p/T9701379512-p.jpg?ts=1764579302942
B_6c2473b96c3a,I_cb3f5bec3d20,https://static.zara.net/assets/public/4f02/8db6/3f29417f8ed5/414d32460179/14356630500-e1/14356630500-e1.jpg?ts=1758535675724,SPORT SHOES,https://static.zara.net/assets/public/8a00/e401/dfca43698061/f3eaa79c5df7/06208735803-p/06208735803-p.jpg?ts=1760683419952
B_3588dbcc43ad,I_1388b68dedf2,https://static.zara.net/assets/public/e126/60ac/744a42b48f8d/9aeee9b77db0/06861341121-e1/06861341121-e1.jpg?ts=1747823200876,BLAZER,https://static.zara.net/assets/public/2e57/db27/c0a2410f8490/a3720fdc0402/T9309232258-p/T9309232258-p.jpg?ts=1749564585483
B_ab4ae8b9f4af,I_8e3fb25d51aa,https://static.zara.net/assets/public/4795/2811/bc1a430eb159/6be3d9310797/04012532621-e1/04012532621-e1.jpg?ts=1755177924745,BABY SWEATER,https://static.zara.net/assets/public/f219/1332/ebe8442e80b1/7aacb91aa6c7/T9879932055-p/T9879932055-p.jpg?ts=1755686865155
B_0c0d738e7131,I_2a3f678d606a,https://static.zara.net/assets/public/2b65/ab69/8ec54c87b688/f4e61001552f/04152750407-e1/04152750407-e1.jpg?ts=1756712583854,WIND-JACKET,https://static.zara.net/assets/public/877b/7183/39fe48339ec5/5cb72bbb2f4c/04152750407-a1/04152750407-a1.jpg?ts=1760900435179
B_65b64afef365,I_575c1da8a497,https://static.zara.net/assets/public/d280/83d8/2126497d9160/5f42e4c3b89d/06224734422-e1/06224734422-e1.jpg?ts=1760352705402,T-SHIRT,https://static.zara.net/assets/public/090d/ef1a/a858408a98a2/c20ca7edcde8/T9785868162-p/T9785868162-p.jpg?ts=1760457179500
B_c77aaf1683ba,I_18c4947f0a0c,https://static.zara.net/assets/public/981e/39d9/7a844474b3be/eef5496a6b67/13596510700-e1/13596510700-e1.jpg?ts=1757943634796,FLAT SHOES,https://static.zara.net/assets/public/3c03/80fa/ea304379bd82/7d6dc875bcc3/08533743800-p/08533743800-p.jpg?ts=1755709090534
B_305ccf408e1d,I_2d15ecffef98,https://static.zara.net/assets/public/4017/917a/ecbb4783a1ba/50a45c1d743b/24850501999-e1/24850501999-e1.jpg?ts=1762792632655,ACCESSORIES,https://static.zara.net/assets/public/3200/a7f7/4dbf4914a660/bcef30088fdc/T9452900691-p/T9452900691-p.jpg?ts=1762865782907
B_ac2df544d7bc,I_11da3ca394cf,https://static.zara.net/assets/public/f271/0d1d/08794ade9cb9/5b23f186d45b/09761777800-e1/09761777800-e1.jpg?ts=1764230737221,TROUSERS,https://static.zara.net/assets/public/ca70/4f34/d5c54cff8583/67605f5fa50a/T9800520361-p/T9800520361-p.jpg?ts=1764667412592
B_06b14da46b4a,I_ab9c7a8de46a,https://static.zara.net/assets/public/d27b/42df/f64f4654ab21/bdcf57a0e1f4/05868304615-e1/05868304615-e1.jpg?ts=1762876724924,SWEATSHIRT,https://static.zara.net/assets/public/5da2/df6a/2b054ae7a629/8207485cefb8/T9449274237-p/T9449274237-p.jpg?ts=1764941589215
B_9697d9a543ad,I_1381e9948761,https://static.zara.net/assets/public/434b/d645/da7d4d879ca4/50e83bea3a8a/14430630107-e1/14430630107-e1.jpg?ts=1756470501534,TRAINERS,https://static.zara.net/assets/public/c7ee/bb2b/6df94daf8d58/cd2a74799eb9/03183711600-p/03183711600-p.jpg?ts=1758169771176
B_eab40f45ca21,I_c952e0aa3563,https://static.zara.net/assets/public/533b/b3bc/aaff4335a1a2/b1b4f8ef001e/00935782982-e1/00935782982-e1.jpg?ts=1760966315931,SWEATER,https://static.zara.net/assets/public/4874/5bef/4f59436884fd/7eaf1bd9880e/00935782982-p/00935782982-p.jpg?ts=1761140950386
B_63602aa64b02,I_633d357e8bf6,https://static.zara.net/assets/public/cf83/f9b8/9cfb495e929d/e23eb9151bb6/11015610517-e1/11015610517-e1.jpg?ts=1757947022231,HEELED BOOT,https://static.zara.net/assets/public/2742/9df8/3b8f43abbfef/1b31f7998509/04344629753-p/04344629753-p.jpg?ts=1758701536231
B_dfb13417e42c,I_91136e69f06f,https://static.zara.net/assets/public/f777/200a/2c5140f19fe4/210278afcdce/06399312800-e1/06399312800-e1.jpg?ts=1763623942960,BELT,https://static.zara.net/assets/public/fbca/8391/aca64c489a00/6e1094ebf934/T9652157995-p/T9652157995-p.jpg?ts=1764579269967
